shipment_id,date,direction,carrier,origin,destination,lane_id,sku_category,weight_kg,quantity,promised_lead_days,actual_lead_days,delay_days,is_delayed,freight_cost_usd,invoiced_cost_usd,cost_variance_usd,damage_flag
SHP-00590,2023-11-30,outbound,PrimeHaul,"Dallas, TX","Portland, OR",TX-OR,Automotive,22.8,13,7,7,0.1,1,3.55,3.56,0.01,0
SHP-01962,2023-12-01,outbound,RelayEx,"Chicago, IL","Louisville, KY",IL-KY,Apparel,178.4,148,3,4,1.4,1,11.44,12.23,0.79,0
SHP-01045,2023-12-01,inbound,DirectMove,"Chicago, IL","Kansas City, MO",IL-MO,Food & Beverage,102.2,29,7,14,6.7,1,5.16,5.72,0.56,0
SHP-01893,2023-12-01,inbound,PrimeHaul,"New York, NY","Indianapolis, IN",NY-IN,Pharmaceuticals,59.7,15,3,6,2.9,1,4.69,4.71,0.02,0
SHP-01409,2023-12-01,outbound,NorthStar,"Seattle, WA","Columbus, OH",WA-OH,Apparel,59.3,41,14,15,0.9,1,5.2,5.59,0.39,0
SHP-02019,2023-12-01,inbound,RelayEx,"Seattle, WA","Minneapolis, MN",WA-MN,Office Supplies,35.3,111,7,12,4.6,1,9.54,9.45,-0.09,0
SHP-00258,2023-12-01,inbound,RelayEx,"New York, NY","Baltimore, MD",NY-MD,Apparel,51.8,44,5,7,2.0,1,5.8,6.31,0.51,0
SHP-00936,2023-12-01,outbound,FastFreight,"Detroit, MI","Kansas City, MO",MI-MO,Consumer Goods,63.5,117,3,3,0.4,1,9.65,9.41,-0.24,0
SHP-00472,2023-12-02,outbound,PrimeHaul,"Denver, CO","Columbus, OH",CO-OH,Pharmaceuticals,426.5,32,3,4,1.1,1,10.2,10.0,-0.2,0
SHP-00244,2023-12-02,outbound,CargoLink,"Houston, TX","Indianapolis, IN",TX-IN,Industrial Parts,126.0,34,7,11,4.3,1,5.79,6.43,0.64,0
SHP-00654,2023-12-02,inbound,DirectMove,"Denver, CO","Louisville, KY",CO-KY,Industrial Parts,44.0,117,3,6,2.8,1,9.77,10.89,1.12,0
SHP-02259,2023-12-02,inbound,SwiftLog,"New York, NY","Nashville, TN",NY-TN,Electronics,40.0,21,3,6,2.9,1,4.49,4.47,-0.02,0
SHP-00029,2023-12-02,outbound,FastFreight,"Memphis, TN","Baltimore, MD",TN-MD,Industrial Parts,19.7,141,5,8,3.2,1,10.98,9.9,-1.08,0
SHP-00911,2023-12-02,outbound,FastFreight,"Atlanta, GA","Indianapolis, IN",GA-IN,Pharmaceuticals,33.8,34,7,9,2.0,1,5.35,5.21,-0.14,0
SHP-00633,2023-12-02,outbound,CargoLink,"Dallas, TX","San Antonio, TX",TX-TX,Food & Beverage,141.7,190,3,4,1.3,1,14.86,15.84,0.98,0
SHP-00885,2023-12-02,outbound,RelayEx,"Atlanta, GA","Nashville, TN",GA-TN,Food & Beverage,61.6,59,7,10,3.0,1,7.0,7.69,0.69,0
SHP-00826,2023-12-02,outbound,DirectMove,"Phoenix, AZ","Charlotte, NC",AZ-NC,Consumer Goods,92.6,39,2,7,4.7,1,5.64,6.14,0.5,0
SHP-01408,2023-12-02,inbound,PrimeHaul,"Dallas, TX","Indianapolis, IN",TX-IN,Electronics,96.9,75,3,7,3.9,1,7.51,7.34,-0.17,0
SHP-00604,2023-12-03,inbound,PrimeHaul,"Atlanta, GA","Indianapolis, IN",GA-IN,Automotive,80.4,20,3,5,2.4,1,4.94,5.04,0.1,0
SHP-01938,2023-12-03,outbound,FastFreight,"Phoenix, AZ","Charlotte, NC",AZ-NC,Automotive,457.6,17,2,4,2.1,1,9.87,9.67,-0.2,0
SHP-01685,2023-12-03,outbound,SwiftLog,"Atlanta, GA","San Antonio, TX",GA-TX,Electronics,49.7,43,5,10,4.8,1,5.71,5.8,0.09,0
SHP-02213,2023-12-03,inbound,NorthStar,"Dallas, TX","Charlotte, NC",TX-NC,Apparel,61.7,69,3,6,3.3,1,6.48,6.38,-0.1,0
SHP-00607,2023-12-04,outbound,PrimeHaul,"Chicago, IL","Tampa, FL",IL-FL,Office Supplies,44.2,78,7,8,0.6,1,7.19,6.74,-0.45,0
SHP-01916,2023-12-04,outbound,FastFreight,"Phoenix, AZ","Charlotte, NC",AZ-NC,Food & Beverage,61.0,51,7,9,2.4,1,6.15,6.35,0.2,0
SHP-00018,2023-12-04,outbound,PrimeHaul,"Denver, CO","Kansas City, MO",CO-MO,Electronics,89.7,31,3,6,3.3,1,5.67,5.56,-0.11,0
SHP-00894,2023-12-04,inbound,SwiftLog,"Los Angeles, CA","Tampa, FL",CA-FL,Consumer Goods,131.8,43,7,10,2.8,1,6.42,6.6,0.18,0
SHP-02684,2023-12-05,outbound,PrimeHaul,"Los Angeles, CA","Columbus, OH",CA-OH,Food & Beverage,149.4,11,3,6,3.4,1,5.28,4.81,-0.47,0
SHP-02361,2023-12-05,outbound,CargoLink,"Los Angeles, CA","Louisville, KY",CA-KY,Apparel,22.8,26,7,7,-0.1,0,4.56,4.26,-0.3,0
SHP-00083,2023-12-05,outbound,CargoLink,"Chicago, IL","Portland, OR",IL-OR,Pharmaceuticals,175.4,67,3,3,0.2,1,9.06,9.49,0.43,0
SHP-00622,2023-12-05,outbound,PrimeHaul,"Miami, FL","Minneapolis, MN",FL-MN,Apparel,190.8,14,3,6,2.9,1,5.58,5.67,0.09,0
SHP-01724,2023-12-05,outbound,SwiftLog,"Miami, FL","Charlotte, NC",FL-NC,Industrial Parts,127.4,23,5,7,1.5,1,5.0,5.53,0.53,0
SHP-01842,2023-12-05,outbound,SwiftLog,"Atlanta, GA","Louisville, KY",GA-KY,Electronics,189.4,45,5,10,5.1,1,7.81,7.93,0.12,0
SHP-02664,2023-12-06,outbound,RelayEx,"Denver, CO","Baltimore, MD",CO-MD,Food & Beverage,287.6,174,5,8,2.7,1,16.12,17.19,1.07,0
SHP-00276,2023-12-06,outbound,SwiftLog,"Memphis, TN","Columbus, OH",TN-OH,Industrial Parts,77.4,11,3,7,3.7,1,4.56,4.71,0.15,0
SHP-01720,2023-12-06,outbound,DirectMove,"Chicago, IL","Kansas City, MO",IL-MO,Office Supplies,126.4,51,10,14,4.2,1,7.31,8.8,1.49,0
SHP-01102,2023-12-07,outbound,DirectMove,"Miami, FL","San Antonio, TX",FL-TX,Pharmaceuticals,87.1,9,5,9,4.4,1,4.33,4.79,0.46,0
SHP-02449,2023-12-07,inbound,RelayEx,"Detroit, MI","Louisville, KY",MI-KY,Consumer Goods,310.2,228,7,8,0.8,1,18.43,20.66,2.23,0
SHP-01616,2023-12-08,inbound,SwiftLog,"New York, NY","Nashville, TN",NY-TN,Industrial Parts,19.4,13,5,8,2.9,1,3.56,3.59,0.03,0
SHP-00875,2023-12-08,outbound,NorthStar,"Los Angeles, CA","Salt Lake City, UT",CA-UT,Electronics,62.0,95,14,18,4.0,1,8.92,9.25,0.33,0
SHP-01772,2023-12-08,inbound,DirectMove,"Los Angeles, CA","Kansas City, MO",CA-MO,Industrial Parts,41.9,85,3,5,1.9,1,6.94,7.92,0.98,0
SHP-00828,2023-12-08,inbound,DirectMove,"Denver, CO","Indianapolis, IN",CO-IN,Food & Beverage,55.1,318,5,6,1.0,1,20.02,22.98,2.96,0
SHP-02322,2023-12-08,inbound,RelayEx,"Detroit, MI","Indianapolis, IN",MI-IN,Automotive,326.1,4,3,7,3.6,1,6.91,7.11,0.2,0
SHP-00773,2023-12-08,outbound,SwiftLog,"New York, NY","Charlotte, NC",NY-NC,Office Supplies,15.3,20,7,9,2.5,1,4.03,4.16,0.13,0
SHP-00463,2023-12-08,outbound,FastFreight,"Phoenix, AZ","Charlotte, NC",AZ-NC,Industrial Parts,78.8,36,14,14,0.1,1,6.09,6.05,-0.04,0
SHP-01429,2023-12-08,inbound,FastFreight,"Houston, TX","Salt Lake City, UT",TX-UT,Office Supplies,130.7,12,14,17,3.4,1,5.01,4.81,-0.2,0
SHP-00999,2023-12-09,outbound,SwiftLog,"Denver, CO","Portland, OR",CO-OR,Pharmaceuticals,28.8,70,10,10,0.0,0,6.58,7.05,0.47,0
SHP-01258,2023-12-09,outbound,NorthStar,"Los Angeles, CA","Charlotte, NC",CA-NC,Electronics,47.2,42,7,7,0.1,1,4.92,5.08,0.16,0
SHP-02799,2023-12-09,outbound,FastFreight,"Chicago, IL","Salt Lake City, UT",IL-UT,Electronics,135.0,44,10,10,-0.1,0,5.96,6.29,0.33,0
SHP-02462,2023-12-09,inbound,NorthStar,"Phoenix, AZ","Indianapolis, IN",AZ-IN,Apparel,160.8,15,2,8,5.7,1,5.12,5.53,0.41,0
SHP-02346,2023-12-09,inbound,DirectMove,"New York, NY","Tampa, FL",NY-FL,Apparel,109.6,23,5,7,2.3,1,5.64,6.91,1.27,0
SHP-01158,2023-12-09,outbound,PrimeHaul,"Miami, FL","Baltimore, MD",FL-MD,Food & Beverage,33.7,64,5,6,1.0,1,6.21,5.98,-0.23,0
SHP-01880,2023-12-09,inbound,RelayEx,"New York, NY","Nashville, TN",NY-TN,Food & Beverage,82.4,42,7,11,4.3,1,5.97,5.87,-0.1,0
SHP-01941,2023-12-09,outbound,CargoLink,"Chicago, IL","Indianapolis, IN",IL-IN,Pharmaceuticals,121.4,35,3,5,2.4,1,6.53,7.12,0.59,0
SHP-01010,2023-12-09,outbound,CargoLink,"Seattle, WA","Columbus, OH",WA-OH,Industrial Parts,139.5,19,7,12,5.3,1,5.1,5.19,0.09,0
SHP-02892,2023-12-09,inbound,PrimeHaul,"Dallas, TX","Baltimore, MD",TX-MD,Electronics,49.9,16,3,6,3.3,1,4.31,4.39,0.08,0
SHP-02743,2023-12-09,outbound,PrimeHaul,"Chicago, IL","Columbus, OH",IL-OH,Apparel,82.0,7,7,11,4.0,1,3.99,4.12,0.13,0
SHP-02074,2023-12-09,outbound,SwiftLog,"Seattle, WA","Louisville, KY",WA-KY,Pharmaceuticals,84.4,86,3,7,4.0,1,8.34,8.4,0.06,0
SHP-01422,2023-12-09,outbound,SwiftLog,"Seattle, WA","Indianapolis, IN",WA-IN,Consumer Goods,23.9,12,2,4,1.9,1,3.69,3.85,0.16,0
SHP-00777,2023-12-09,inbound,NorthStar,"Seattle, WA","Kansas City, MO",WA-MO,Office Supplies,553.6,46,3,5,1.7,1,12.52,13.54,1.02,0
SHP-01490,2023-12-09,inbound,SwiftLog,"Atlanta, GA","Minneapolis, MN",GA-MN,Automotive,89.2,52,7,6,-1.1,0,6.35,6.55,0.2,0
SHP-01981,2023-12-09,inbound,FastFreight,"Chicago, IL","Tampa, FL",IL-FL,Office Supplies,111.0,30,3,4,1.2,1,5.59,5.62,0.03,0
SHP-00213,2023-12-09,outbound,FastFreight,"New York, NY","Nashville, TN",NY-TN,Industrial Parts,45.3,123,3,3,0.4,1,10.14,9.6,-0.54,0
SHP-02016,2023-12-09,outbound,PrimeHaul,"Atlanta, GA","San Antonio, TX",GA-TX,Office Supplies,676.4,36,3,5,2.4,1,13.9,14.72,0.82,0
SHP-01758,2023-12-10,outbound,SwiftLog,"Miami, FL","Portland, OR",FL-OR,Consumer Goods,71.7,52,5,4,-0.6,0,6.69,7.22,0.53,1
SHP-00368,2023-12-10,outbound,NorthStar,"Chicago, IL","Kansas City, MO",IL-MO,Electronics,190.4,52,5,7,2.3,1,8.07,8.98,0.91,0
SHP-00498,2023-12-10,outbound,PrimeHaul,"Miami, FL","Columbus, OH",FL-OH,Office Supplies,162.0,62,3,5,1.8,1,8.11,8.03,-0.08,0
SHP-00400,2023-12-10,inbound,FastFreight,"Chicago, IL","Salt Lake City, UT",IL-UT,Pharmaceuticals,69.8,118,3,5,1.5,1,8.8,9.0,0.2,0
SHP-01824,2023-12-11,outbound,RelayEx,"Dallas, TX","Minneapolis, MN",TX-MN,Office Supplies,98.6,42,2,4,1.8,1,5.69,6.18,0.49,0
SHP-02819,2023-12-11,inbound,NorthStar,"Detroit, MI","Louisville, KY",MI-KY,Electronics,225.3,57,3,5,1.7,1,8.01,8.6,0.59,0
SHP-01821,2023-12-11,inbound,FastFreight,"Los Angeles, CA","Charlotte, NC",CA-NC,Pharmaceuticals,74.0,173,5,8,3.1,1,12.52,11.9,-0.62,0
SHP-02237,2023-12-12,inbound,CargoLink,"Memphis, TN","Nashville, TN",TN-TN,Electronics,106.9,19,7,12,5.3,1,4.69,4.89,0.2,0
SHP-02428,2023-12-12,outbound,DirectMove,"Phoenix, AZ","Portland, OR",AZ-OR,Electronics,43.4,256,7,9,2.1,1,16.77,19.51,2.74,0
SHP-02317,2023-12-12,inbound,SwiftLog,"Atlanta, GA","Kansas City, MO",GA-MO,Electronics,925.0,29,10,13,2.9,1,14.16,15.3,1.14,0
SHP-02192,2023-12-12,inbound,PrimeHaul,"New York, NY","Indianapolis, IN",NY-IN,Electronics,20.7,10,3,5,2.5,1,3.6,3.79,0.19,0
SHP-02527,2023-12-13,outbound,FastFreight,"Memphis, TN","San Antonio, TX",TN-TX,Consumer Goods,230.6,28,2,4,2.4,1,6.3,6.21,-0.09,0
SHP-01996,2023-12-13,inbound,RelayEx,"Detroit, MI","Tampa, FL",MI-FL,Automotive,74.3,91,2,6,3.6,1,8.31,8.78,0.47,0
SHP-00694,2023-12-13,outbound,DirectMove,"Phoenix, AZ","Nashville, TN",AZ-TN,Electronics,53.4,27,7,11,3.8,1,5.21,5.6,0.39,0
SHP-01385,2023-12-13,outbound,DirectMove,"Seattle, WA","Nashville, TN",WA-TN,Food & Beverage,80.0,34,5,10,4.7,1,5.94,6.97,1.03,0
SHP-01219,2023-12-14,outbound,PrimeHaul,"Phoenix, AZ","Charlotte, NC",AZ-NC,Pharmaceuticals,121.1,23,7,9,2.1,1,5.31,5.31,0.0,0
SHP-02323,2023-12-15,outbound,DirectMove,"Chicago, IL","Portland, OR",IL-OR,Pharmaceuticals,143.4,72,3,11,8.2,1,7.82,8.34,0.52,0
SHP-00968,2023-12-16,inbound,NorthStar,"Phoenix, AZ","Kansas City, MO",AZ-MO,Consumer Goods,118.2,26,2,4,2.4,1,5.23,5.46,0.23,0
SHP-01534,2023-12-16,outbound,RelayEx,"Los Angeles, CA","Minneapolis, MN",CA-MN,Food & Beverage,24.6,109,5,8,2.8,1,9.16,9.22,0.06,0
SHP-00055,2023-12-16,inbound,DirectMove,"Denver, CO","Portland, OR",CO-OR,Food & Beverage,12.2,82,14,18,3.8,1,7.71,8.36,0.65,0
SHP-01632,2023-12-16,outbound,DirectMove,"Los Angeles, CA","Baltimore, MD",CA-MD,Apparel,78.0,52,2,4,2.4,1,5.85,6.62,0.77,0
SHP-01028,2023-12-16,inbound,CargoLink,"Dallas, TX","Minneapolis, MN",TX-MN,Pharmaceuticals,190.1,62,5,7,2.3,1,8.45,8.63,0.18,0
SHP-02479,2023-12-16,inbound,CargoLink,"Dallas, TX","Charlotte, NC",TX-NC,Electronics,98.1,21,3,5,2.3,1,4.63,4.63,0.0,0
SHP-01990,2023-12-17,outbound,FastFreight,"Detroit, MI","Kansas City, MO",MI-MO,Industrial Parts,116.9,57,3,5,2.3,1,7.49,7.07,-0.42,0
SHP-00853,2023-12-17,outbound,SwiftLog,"New York, NY","Baltimore, MD",NY-MD,Apparel,108.9,36,5,6,1.1,1,5.97,6.06,0.09,0
SHP-01406,2023-12-17,inbound,CargoLink,"New York, NY","Kansas City, MO",NY-MO,Electronics,131.0,27,7,8,1.1,1,5.79,5.8,0.01,0
SHP-02032,2023-12-17,outbound,FastFreight,"Phoenix, AZ","Baltimore, MD",AZ-MD,Electronics,60.0,106,14,16,2.0,1,9.49,9.28,-0.21,0
SHP-01479,2023-12-18,outbound,CargoLink,"Houston, TX","Minneapolis, MN",TX-MN,Industrial Parts,66.9,77,3,6,2.8,1,6.97,7.52,0.55,0
SHP-00450,2023-12-19,inbound,NorthStar,"Houston, TX","Indianapolis, IN",TX-IN,Office Supplies,179.2,8,10,17,6.7,1,5.37,5.91,0.54,0
SHP-01829,2023-12-19,outbound,SwiftLog,"Chicago, IL","Louisville, KY",IL-KY,Apparel,121.6,37,7,11,4.1,1,6.55,6.9,0.35,0
SHP-00095,2023-12-19,inbound,FastFreight,"Detroit, MI","Minneapolis, MN",MI-MN,Pharmaceuticals,201.7,177,7,9,1.8,1,13.61,13.42,-0.19,0
SHP-01691,2023-12-19,inbound,CargoLink,"Houston, TX","Tampa, FL",TX-FL,Pharmaceuticals,101.2,76,7,10,3.0,1,8.16,9.24,1.08,0
SHP-00677,2023-12-19,inbound,FastFreight,"Seattle, WA","Indianapolis, IN",WA-IN,Automotive,138.6,74,3,5,2.1,1,8.81,8.87,0.06,0
SHP-02276,2023-12-20,inbound,PrimeHaul,"Seattle, WA","Baltimore, MD",WA-MD,Electronics,62.4,31,5,7,2.2,1,4.63,4.8,0.17,0
SHP-01318,2023-12-20,inbound,DirectMove,"Memphis, TN","Charlotte, NC",TN-NC,Food & Beverage,134.5,10,14,17,3.0,1,4.5,4.9,0.4,0
SHP-01671,2023-12-20,inbound,CargoLink,"Houston, TX","Baltimore, MD",TX-MD,Industrial Parts,131.6,46,14,16,2.3,1,6.1,5.98,-0.12,0
SHP-00200,2023-12-20,inbound,PrimeHaul,"Miami, FL","Columbus, OH",FL-OH,Pharmaceuticals,32.8,20,14,14,0.4,1,4.26,4.43,0.17,0
SHP-01521,2023-12-20,outbound,DirectMove,"Seattle, WA","Indianapolis, IN",WA-IN,Pharmaceuticals,54.7,178,5,10,4.7,1,12.45,14.7,2.25,0
SHP-00265,2023-12-20,inbound,NorthStar,"Chicago, IL","Louisville, KY",IL-KY,Pharmaceuticals,40.0,48,5,8,2.6,1,5.27,5.42,0.15,0
SHP-02695,2023-12-20,inbound,FastFreight,"Memphis, TN","Portland, OR",TN-OR,Industrial Parts,61.0,8,5,7,2.3,1,3.88,3.95,0.07,0
SHP-01076,2023-12-21,inbound,FastFreight,"Chicago, IL","Portland, OR",IL-OR,Industrial Parts,109.5,14,7,9,2.4,1,4.51,4.23,-0.28,0
SHP-00755,2023-12-21,outbound,PrimeHaul,"New York, NY","Salt Lake City, UT",NY-UT,Food & Beverage,181.0,396,3,6,2.9,1,24.2,24.22,0.02,0
SHP-01542,2023-12-21,outbound,CargoLink,"Denver, CO","Charlotte, NC",CO-NC,Pharmaceuticals,218.1,25,7,11,4.3,1,6.12,6.39,0.27,0
SHP-01069,2023-12-21,outbound,SwiftLog,"Los Angeles, CA","Columbus, OH",CA-OH,Industrial Parts,414.1,18,14,16,2.0,1,8.92,9.7,0.78,0
SHP-01856,2023-12-21,inbound,NorthStar,"Dallas, TX","Nashville, TN",TX-TN,Industrial Parts,608.2,34,3,7,4.0,1,12.26,13.63,1.37,0
SHP-02227,2023-12-21,outbound,DirectMove,"Dallas, TX","Portland, OR",TX-OR,Industrial Parts,67.5,27,10,15,5.3,1,5.32,6.08,0.76,0
SHP-00290,2023-12-21,inbound,SwiftLog,"Seattle, WA","Columbus, OH",WA-OH,Electronics,19.9,31,7,10,2.6,1,4.55,4.62,0.07,0
SHP-01810,2023-12-22,outbound,FastFreight,"Houston, TX","Nashville, TN",TX-TN,Industrial Parts,82.6,31,5,6,1.3,1,5.83,6.04,0.21,0
SHP-02433,2023-12-22,outbound,RelayEx,"New York, NY","Salt Lake City, UT",NY-UT,Electronics,79.5,14,2,6,3.6,1,4.29,4.74,0.45,0
SHP-00161,2023-12-22,inbound,SwiftLog,"Seattle, WA","Portland, OR",WA-OR,Apparel,97.5,50,2,4,2.4,1,7.02,7.02,0.0,0
SHP-01812,2023-12-22,outbound,CargoLink,"Detroit, MI","Columbus, OH",MI-OH,Consumer Goods,150.4,31,5,8,2.8,1,6.74,6.88,0.14,0
SHP-01347,2023-12-23,outbound,DirectMove,"Detroit, MI","Kansas City, MO",MI-MO,Office Supplies,295.4,26,10,7,-2.6,0,7.0,7.83,0.83,0
SHP-01673,2023-12-23,inbound,SwiftLog,"New York, NY","Charlotte, NC",NY-NC,Pharmaceuticals,76.1,13,10,12,2.2,1,4.67,4.92,0.25,0
SHP-00028,2023-12-23,inbound,RelayEx,"New York, NY","Nashville, TN",NY-TN,Industrial Parts,81.2,29,5,9,4.0,1,5.39,5.55,0.16,0
SHP-01818,2023-12-23,inbound,CargoLink,"Memphis, TN","Salt Lake City, UT",TN-UT,Office Supplies,75.4,13,10,13,3.0,1,4.04,4.38,0.34,0
SHP-01939,2023-12-23,inbound,RelayEx,"Houston, TX","Charlotte, NC",TX-NC,Industrial Parts,675.7,50,2,4,2.5,1,13.0,13.36,0.36,0
SHP-00208,2023-12-24,inbound,PrimeHaul,"Memphis, TN","Louisville, KY",TN-KY,Pharmaceuticals,92.2,77,3,5,2.4,1,8.21,8.02,-0.19,0
SHP-02578,2023-12-24,inbound,DirectMove,"Denver, CO","Minneapolis, MN",CO-MN,Food & Beverage,48.2,80,2,3,0.8,1,7.37,7.98,0.61,0
SHP-02497,2023-12-24,outbound,NorthStar,"Miami, FL","Salt Lake City, UT",FL-UT,Electronics,77.8,173,10,12,1.6,1,13.49,14.84,1.35,0
SHP-02383,2023-12-24,inbound,RelayEx,"New York, NY","Salt Lake City, UT",NY-UT,Pharmaceuticals,105.9,18,3,4,0.8,1,4.92,5.13,0.21,0
SHP-00444,2023-12-24,outbound,DirectMove,"Los Angeles, CA","Louisville, KY",CA-KY,Apparel,527.8,61,7,10,3.1,1,12.17,14.14,1.97,1
SHP-02052,2023-12-25,outbound,SwiftLog,"Miami, FL","Minneapolis, MN",FL-MN,Automotive,58.7,14,5,7,1.8,1,3.79,4.11,0.32,0
SHP-01798,2023-12-25,outbound,NorthStar,"Los Angeles, CA","Nashville, TN",CA-TN,Industrial Parts,34.8,9,3,8,4.7,1,3.9,4.26,0.36,0
SHP-02313,2023-12-25,inbound,DirectMove,"Los Angeles, CA","Tampa, FL",CA-FL,Food & Beverage,65.7,47,14,17,3.2,1,5.68,5.94,0.26,0
SHP-00629,2023-12-25,inbound,PrimeHaul,"Chicago, IL","Tampa, FL",IL-FL,Consumer Goods,138.0,202,7,8,1.4,1,14.45,14.72,0.27,0
SHP-00535,2023-12-25,outbound,SwiftLog,"Miami, FL","Charlotte, NC",FL-NC,Electronics,19.2,83,5,6,0.8,1,7.53,8.06,0.53,0
SHP-02645,2023-12-25,outbound,FastFreight,"Memphis, TN","Charlotte, NC",TN-NC,Electronics,154.0,24,3,5,2.1,1,6.39,6.38,-0.01,0
SHP-02429,2023-12-26,inbound,DirectMove,"Chicago, IL","Nashville, TN",IL-TN,Apparel,42.9,13,3,5,1.5,1,4.22,4.75,0.53,0
SHP-01766,2023-12-26,outbound,CargoLink,"Los Angeles, CA","Indianapolis, IN",CA-IN,Consumer Goods,96.8,26,3,9,5.7,1,5.72,6.16,0.44,0
SHP-02424,2023-12-26,inbound,SwiftLog,"Seattle, WA","Portland, OR",WA-OR,Automotive,114.4,113,5,9,3.5,1,9.98,10.67,0.69,0
SHP-02463,2023-12-26,outbound,CargoLink,"Phoenix, AZ","Charlotte, NC",AZ-NC,Automotive,169.9,37,10,12,2.0,1,7.14,7.14,0.0,0
SHP-01094,2023-12-26,inbound,PrimeHaul,"Los Angeles, CA","Columbus, OH",CA-OH,Office Supplies,281.2,15,5,6,1.3,1,7.33,7.62,0.29,0
SHP-00519,2023-12-26,inbound,NorthStar,"Atlanta, GA","Tampa, FL",GA-FL,Office Supplies,115.2,23,5,9,4.1,1,5.73,6.18,0.45,0
SHP-01230,2023-12-26,outbound,FastFreight,"Chicago, IL","Charlotte, NC",IL-NC,Pharmaceuticals,38.7,69,2,3,0.6,1,6.71,6.8,0.09,0
SHP-02371,2023-12-26,outbound,PrimeHaul,"Atlanta, GA","Salt Lake City, UT",GA-UT,Consumer Goods,142.7,61,3,5,1.7,1,7.88,8.0,0.12,0
SHP-02923,2023-12-27,outbound,PrimeHaul,"Dallas, TX","Portland, OR",TX-OR,Food & Beverage,166.0,41,3,3,0.4,1,6.91,6.55,-0.36,0
SHP-01096,2023-12-27,outbound,RelayEx,"Denver, CO","Columbus, OH",CO-OH,Automotive,96.2,58,7,9,1.6,1,6.78,7.43,0.65,0
SHP-02485,2023-12-27,outbound,SwiftLog,"Atlanta, GA","Indianapolis, IN",GA-IN,Pharmaceuticals,59.5,17,3,5,2.2,1,4.52,4.55,0.03,0
SHP-02690,2023-12-27,inbound,SwiftLog,"Phoenix, AZ","Indianapolis, IN",AZ-IN,Consumer Goods,180.2,162,5,5,0.3,1,11.99,12.1,0.11,0
SHP-02377,2023-12-27,outbound,PrimeHaul,"Chicago, IL","Columbus, OH",IL-OH,Automotive,102.6,65,7,9,1.5,1,6.61,6.15,-0.46,0
SHP-00756,2023-12-28,inbound,SwiftLog,"Memphis, TN","Portland, OR",TN-OR,Office Supplies,121.7,17,3,5,2.5,1,4.61,4.61,0.0,0
SHP-01911,2023-12-28,inbound,SwiftLog,"Dallas, TX","Tampa, FL",TX-FL,Industrial Parts,156.0,57,3,7,4.1,1,7.26,7.54,0.28,0
SHP-02206,2023-12-28,inbound,FastFreight,"Los Angeles, CA","Portland, OR",CA-OR,Automotive,246.4,76,5,7,1.7,1,10.08,9.4,-0.68,0
SHP-00524,2023-12-28,inbound,PrimeHaul,"Los Angeles, CA","Kansas City, MO",CA-MO,Office Supplies,34.0,16,5,8,3.3,1,3.92,3.9,-0.02,0
SHP-00389,2023-12-29,inbound,RelayEx,"Denver, CO","Baltimore, MD",CO-MD,Automotive,28.9,28,7,11,3.8,1,4.09,4.13,0.04,0
SHP-01694,2023-12-29,inbound,CargoLink,"Houston, TX","Charlotte, NC",TX-NC,Office Supplies,125.5,29,5,8,2.6,1,5.84,6.26,0.42,0
SHP-00966,2023-12-30,inbound,CargoLink,"Denver, CO","Columbus, OH",CO-OH,Industrial Parts,208.1,110,2,6,4.5,1,11.14,12.09,0.95,0
SHP-01517,2023-12-30,outbound,DirectMove,"Phoenix, AZ","Charlotte, NC",AZ-NC,Pharmaceuticals,57.6,25,7,11,3.8,1,4.39,4.33,-0.06,0
SHP-01351,2023-12-30,inbound,PrimeHaul,"Phoenix, AZ","Nashville, TN",AZ-TN,Office Supplies,137.7,22,3,6,3.2,1,5.31,4.96,-0.35,0
SHP-02580,2023-12-30,outbound,DirectMove,"Chicago, IL","Columbus, OH",IL-OH,Consumer Goods,42.7,76,3,6,3.0,1,6.8,7.38,0.58,0
SHP-01977,2023-12-30,inbound,PrimeHaul,"Atlanta, GA","Charlotte, NC",GA-NC,Electronics,127.3,32,3,6,2.6,1,6.06,5.99,-0.07,0
SHP-02000,2023-12-30,inbound,PrimeHaul,"Miami, FL","Salt Lake City, UT",FL-UT,Industrial Parts,163.3,27,7,11,4.0,1,6.2,6.32,0.12,0
SHP-00076,2023-12-30,inbound,RelayEx,"Phoenix, AZ","Baltimore, MD",AZ-MD,Consumer Goods,31.0,40,5,10,4.6,1,5.38,5.56,0.18,0
SHP-02647,2023-12-30,inbound,FastFreight,"Los Angeles, CA","Tampa, FL",CA-FL,Office Supplies,78.9,30,2,4,2.1,1,5.13,4.9,-0.23,0
SHP-01112,2023-12-30,inbound,DirectMove,"Chicago, IL","Louisville, KY",IL-KY,Automotive,146.5,42,10,14,4.5,1,6.71,7.72,1.01,0
SHP-02473,2023-12-31,inbound,CargoLink,"Houston, TX","Kansas City, MO",TX-MO,Food & Beverage,137.5,81,7,12,4.8,1,8.51,8.44,-0.07,0
SHP-00938,2023-12-31,inbound,PrimeHaul,"Los Angeles, CA","San Antonio, TX",CA-TX,Office Supplies,103.9,8,5,6,1.1,1,4.21,4.49,0.28,0
SHP-00205,2023-12-31,outbound,DirectMove,"Denver, CO","Salt Lake City, UT",CO-UT,Industrial Parts,39.7,21,3,9,6.2,1,4.7,5.41,0.71,1
