shipment_id,date,direction,carrier,origin,destination,lane_id,sku_category,weight_kg,quantity,promised_lead_days,actual_lead_days,delay_days,is_delayed,freight_cost_usd,invoiced_cost_usd,cost_variance_usd,damage_flag,month,day_of_week,is_weekend,is_nov_dec,quarter,weight_bucket,cost_per_kg,delay_ratio,rolling_avg_delay,rolling_on_time_rate,rolling_damage_rate,rolling_cost_variance,lane_avg_delay,lane_delay_rate,lane_risk_numeric,pred_is_delayed,pred_delay_proba,pred_cost_variance,in_test_set
SHP-00920,2023-11-02,inbound,DirectMove,"New York, NY","Tampa, FL",NY-FL,Office Supplies,42.8,17,7,7,-0.1,0,4.29,4.66,0.37,0,11,3,0,1,4,0,0.1002,1.0,2.8357142857142854,0.1428571428571429,0.0,0.9228571428571428,1.127,0.7333,1,1,0.9288,0.5366,0
SHP-00594,2023-11-02,outbound,PrimeHaul,"Miami, FL","Baltimore, MD",FL-MD,Consumer Goods,53.1,118,7,7,-0.3,0,9.79,9.53,-0.26,0,11,3,0,1,4,0,0.1844,1.0,0.7857142857142857,0.1428571428571429,0.0,0.1071428571428571,0.886,0.7143,1,1,0.8106,0.0178,0
SHP-00732,2023-11-02,outbound,CargoLink,"Phoenix, AZ","Salt Lake City, UT",AZ-UT,Electronics,66.0,7,5,8,3.2,1,4.16,4.3,0.14,0,11,3,0,1,4,1,0.063,1.6,1.0384615384615383,0.3076923076923077,0.0769230769230769,0.4915384615384616,1.838,0.8125,2,1,0.9044,0.2507,0
SHP-01420,2023-11-02,inbound,SwiftLog,"Dallas, TX","Kansas City, MO",TX-MO,Automotive,74.1,53,5,3,-1.5,0,6.63,6.66,0.03,0,11,3,0,1,4,1,0.0895,0.6,0.6666666666666666,0.3809523809523809,0.0,0.2285714285714285,1.881,0.75695,1,1,0.7953,0.2342,0
SHP-02410,2023-11-02,outbound,NorthStar,"Atlanta, GA","Minneapolis, MN",GA-MN,Food & Beverage,14.9,40,5,8,3.4,1,5.33,5.37,0.04,0,11,3,0,1,4,0,0.3577,1.6,0.7642857142857143,0.3571428571428571,0.0714285714285714,0.5885714285714286,1.033,0.6667,1,1,0.8441,0.3123,0
SHP-02440,2023-11-03,inbound,RelayEx,"Dallas, TX","Indianapolis, IN",TX-IN,Food & Beverage,37.2,26,5,7,2.1,1,4.2,4.53,0.33,0,11,4,0,1,4,0,0.1129,1.4,0.6285714285714286,0.2857142857142857,0.0,0.3147619047619048,1.4735,0.81745,2,1,0.9124,0.1598,0
SHP-02611,2023-11-03,inbound,NorthStar,"Phoenix, AZ","Portland, OR",AZ-OR,Electronics,183.2,27,3,4,1.0,1,6.84,7.52,0.68,0,11,4,0,1,4,2,0.0373,1.3333,0.94,0.3333333333333333,0.0666666666666666,0.5519999999999999,0.467,0.6667,1,1,0.8977,0.4041,0
SHP-02728,2023-11-03,outbound,RelayEx,"New York, NY","Louisville, KY",NY-KY,Electronics,18.7,98,10,11,1.4,1,7.98,7.46,-0.52,0,11,4,0,1,4,0,0.4267,1.1,0.6285714285714286,0.2857142857142857,0.0,0.3147619047619048,2.346,0.9231,2,1,0.9436,0.3018,0
SHP-00611,2023-11-03,outbound,FastFreight,"Chicago, IL","Nashville, TN",IL-TN,Consumer Goods,349.5,84,10,11,1.0,1,10.09,9.43,-0.66,0,11,4,0,1,4,2,0.0289,1.1,-0.2470588235294117,0.7058823529411764,0.0,-0.1258823529411764,0.933,0.8889,2,1,0.8156,-0.1941,0
SHP-00170,2023-11-03,inbound,SwiftLog,"Miami, FL","Salt Lake City, UT",FL-UT,Office Supplies,248.8,23,3,7,3.7,1,6.51,6.41,-0.1,0,11,4,0,1,4,2,0.0262,2.3333,0.5681818181818182,0.409090909090909,0.0,0.2195454545454545,1.064,0.5455,0,1,0.8834,0.2445,0
SHP-00642,2023-11-03,outbound,RelayEx,"Seattle, WA","Kansas City, MO",WA-MO,Electronics,214.1,16,7,9,1.6,1,6.07,5.79,-0.28,0,11,4,0,1,4,2,0.0284,1.2857,0.6285714285714286,0.2857142857142857,0.0,0.3147619047619048,0.48,0.7,1,1,0.8577,0.1739,0
SHP-01368,2023-11-03,outbound,PrimeHaul,"Phoenix, AZ","Louisville, KY",AZ-KY,Food & Beverage,254.5,29,5,7,2.4,1,7.6,8.14,0.54,0,11,4,0,1,4,2,0.0299,1.4,0.6538461538461539,0.2307692307692307,0.0,0.0699999999999999,1.045,0.9091,2,1,0.9571,0.046,0
SHP-01097,2023-11-04,outbound,RelayEx,"Detroit, MI","Nashville, TN",MI-TN,Apparel,77.5,29,3,5,1.8,1,5.16,5.05,-0.11,0,11,5,1,1,4,1,0.0666,1.6667,0.6956521739130435,0.2608695652173913,0.0,0.2504347826086956,0.967,0.7778,1,1,0.7992,0.1767,0
SHP-01743,2023-11-04,outbound,SwiftLog,"Houston, TX","Baltimore, MD",TX-MD,Apparel,61.7,33,5,5,0.0,0,4.71,4.87,0.16,0,11,5,1,1,4,0,0.0763,1.0,0.7043478260869565,0.3913043478260869,0.0,0.2056521739130435,1.5315,0.79285,1,1,0.7261,0.1903,0
SHP-00899,2023-11-04,inbound,NorthStar,"Miami, FL","Kansas City, MO",FL-MO,Consumer Goods,120.6,179,3,9,5.5,1,14.27,14.64,0.37,0,11,5,1,1,4,1,0.1183,3.0,0.94375,0.3125,0.0625,0.56,1.982,0.9091,2,1,0.9413,0.8086,0
SHP-01904,2023-11-05,inbound,CargoLink,"Denver, CO","San Antonio, TX",CO-TX,Pharmaceuticals,83.1,184,10,15,4.9,1,11.88,12.1,0.22,0,11,6,1,1,4,1,0.143,1.5,1.1384615384615384,0.3076923076923077,0.0769230769230769,0.4415384615384615,1.114,0.7143,1,1,0.8553,0.5278,0
SHP-00362,2023-11-05,outbound,NorthStar,"New York, NY","Tampa, FL",NY-FL,Office Supplies,26.5,9,14,17,3.1,1,3.45,3.58,0.13,0,11,6,1,1,4,0,0.1302,1.2143,1.211764705882353,0.2941176470588235,0.0588235294117647,0.5488235294117647,2.192,0.9231,2,1,0.9349,0.2877,0
SHP-00002,2023-11-05,outbound,SwiftLog,"New York, NY","Louisville, KY",NY-KY,Office Supplies,91.6,30,5,6,1.4,1,5.53,5.71,0.18,0,11,6,1,1,4,1,0.0604,1.2,0.6749999999999999,0.4166666666666666,0.0,0.20375,2.346,0.9231,2,1,0.9519,0.1753,0
SHP-02082,2023-11-05,inbound,SwiftLog,"Denver, CO","Charlotte, NC",CO-NC,Office Supplies,38.6,92,5,8,3.3,1,7.35,7.84,0.49,0,11,6,1,1,4,0,0.1904,1.6,0.6749999999999999,0.4166666666666666,0.0,0.20375,1.071,0.8571,2,1,0.8882,0.2988,0
SHP-01278,2023-11-06,outbound,FastFreight,"Dallas, TX","Louisville, KY",TX-KY,Office Supplies,53.8,51,5,5,0.1,1,5.75,5.59,-0.16,0,11,0,0,1,4,0,0.1069,1.0,-0.2066666666666666,0.6666666666666667,0.0,-0.196,0.6535,0.56665,0,1,0.8483,-0.1042,0
SHP-02512,2023-11-06,inbound,DirectMove,"Atlanta, GA","San Antonio, TX",GA-TX,Electronics,122.0,13,7,7,0.3,1,4.91,5.76,0.85,0,11,0,0,1,4,1,0.0402,1.0,2.730769230769231,0.1538461538461538,0.0,0.8407692307692307,1.29,0.9,2,1,0.9614,0.6015,0
SHP-01556,2023-11-06,inbound,NorthStar,"Memphis, TN","Indianapolis, IN",TN-IN,Electronics,97.4,37,5,9,3.5,1,5.39,5.71,0.32,0,11,0,0,1,4,1,0.0553,1.8,1.3705882352941177,0.2941176470588235,0.0588235294117647,0.5529411764705883,1.709,1.0,2,1,0.9868,0.3103,0
SHP-02211,2023-11-06,outbound,NorthStar,"Detroit, MI","Columbus, OH",MI-OH,Automotive,34.2,24,7,8,1.3,1,4.35,4.49,0.14,0,11,0,0,1,4,0,0.1272,1.1429,1.3705882352941177,0.2941176470588235,0.0588235294117647,0.5529411764705883,2.19,0.8,1,1,0.897,0.2897,0
SHP-01411,2023-11-06,inbound,SwiftLog,"Houston, TX","Baltimore, MD",TX-MD,Office Supplies,54.4,21,3,4,1.1,1,4.1,4.26,0.16,0,11,0,0,1,4,0,0.0754,1.3333,0.8038461538461538,0.3846153846153846,0.0,0.2138461538461538,1.009,0.7091000000000001,1,1,0.8727,0.2027,0
SHP-02218,2023-11-06,outbound,PrimeHaul,"Phoenix, AZ","Minneapolis, MN",AZ-MN,Consumer Goods,133.9,45,5,7,2.1,1,6.87,7.16,0.29,0,11,0,0,1,4,2,0.0513,1.4,0.6916666666666665,0.25,0.0,0.1074999999999999,1.15,0.75,1,1,0.8479,0.0419,0
SHP-01686,2023-11-06,inbound,NorthStar,"Dallas, TX","Minneapolis, MN",TX-MN,Consumer Goods,19.4,34,10,14,3.7,1,4.41,4.75,0.34,0,11,0,0,1,4,0,0.2273,1.4,1.3705882352941177,0.2941176470588235,0.0588235294117647,0.5529411764705883,1.2365,0.5455,0,1,0.8497,0.3035,0
SHP-00419,2023-11-06,inbound,SwiftLog,"Phoenix, AZ","Louisville, KY",AZ-KY,Pharmaceuticals,33.5,52,2,3,0.7,1,5.82,5.89,0.07,0,11,0,0,1,4,0,0.1737,1.5,0.8038461538461538,0.3846153846153846,0.0,0.2138461538461538,0.7,0.75,1,1,0.8758,0.2194,0
SHP-02203,2023-11-07,outbound,PrimeHaul,"Atlanta, GA","Nashville, TN",GA-TN,Industrial Parts,67.1,19,5,8,3.4,1,4.39,4.58,0.19,0,11,1,0,1,4,1,0.0654,1.6,0.7999999999999999,0.2307692307692307,0.0,0.1215384615384615,1.462,0.6923,1,1,0.847,0.0255,0
SHP-02412,2023-11-07,inbound,FastFreight,"Detroit, MI","Kansas City, MO",MI-MO,Apparel,65.4,188,5,6,1.3,1,12.83,11.78,-1.05,0,11,1,0,1,4,1,0.1962,1.2,-0.2199999999999999,0.6666666666666667,0.0,-0.1673333333333333,1.692,0.9231,2,1,0.9075,-0.2844,0
SHP-01057,2023-11-07,outbound,SwiftLog,"Detroit, MI","Louisville, KY",MI-KY,Industrial Parts,213.1,43,10,14,3.8,1,7.98,8.9,0.92,0,11,1,0,1,4,2,0.0374,1.4,0.7777777777777778,0.3703703703703703,0.0,0.2192592592592592,1.038,0.625,0,1,0.8955,0.2791,0
SHP-02181,2023-11-07,outbound,RelayEx,"Los Angeles, CA","Louisville, KY",CA-KY,Electronics,117.6,19,3,5,2.4,1,4.67,4.52,-0.15,0,11,1,0,1,4,1,0.0397,1.6667,0.7565217391304347,0.2608695652173913,0.0,0.2082608695652174,0.9,0.6667,1,1,0.8483,0.1796,0
SHP-00309,2023-11-07,inbound,PrimeHaul,"New York, NY","Nashville, TN",NY-TN,Electronics,104.9,56,7,10,2.8,1,6.48,6.63,0.15,0,11,1,0,1,4,1,0.0618,1.4286,0.7999999999999999,0.2307692307692307,0.0,0.1215384615384615,1.973,0.9091,2,1,0.9592,0.0302,0
SHP-00133,2023-11-07,outbound,NorthStar,"Denver, CO","Portland, OR",CO-OR,Office Supplies,88.6,63,5,6,0.8,1,7.25,7.91,0.66,0,11,1,0,1,4,1,0.0818,1.2,1.59,0.25,0.05,0.51,0.821,0.6429,0,1,0.8919,0.4867,0
SHP-00978,2023-11-07,inbound,PrimeHaul,"Denver, CO","Columbus, OH",CO-OH,Office Supplies,34.5,30,7,8,1.0,1,4.7,4.71,0.01,0,11,1,0,1,4,0,0.1362,1.1429,0.7999999999999999,0.2307692307692307,0.0,0.1215384615384615,0.99,0.9,2,1,0.9362,0.0323,0
SHP-01689,2023-11-07,outbound,RelayEx,"Detroit, MI","Baltimore, MD",MI-MD,Food & Beverage,45.3,201,7,8,0.7,1,13.99,14.08,0.09,0,11,1,0,1,4,0,0.3088,1.1429,0.7565217391304347,0.2608695652173913,0.0,0.2082608695652174,0.227,0.5455,0,1,0.7916,0.3325,0
SHP-00861,2023-11-07,outbound,FastFreight,"Denver, CO","Portland, OR",CO-OR,Electronics,605.9,40,5,7,1.6,1,12.15,12.41,0.26,0,11,1,0,1,4,2,0.0201,1.4,-0.2199999999999999,0.6666666666666667,0.0,-0.1673333333333333,0.821,0.6429,0,1,0.852,0.0497,0
SHP-02730,2023-11-08,outbound,PrimeHaul,"Denver, CO","San Antonio, TX",CO-TX,Automotive,102.6,15,3,3,-0.3,0,5.03,4.85,-0.18,0,11,2,0,1,4,1,0.049,1.0,1.1,0.1875,0.0,0.1206249999999999,0.892,0.6923,1,1,0.7368,0.0533,0
SHP-02261,2023-11-09,inbound,CargoLink,"Los Angeles, CA","Minneapolis, MN",CA-MN,Consumer Goods,258.6,51,5,5,0.3,1,9.17,9.18,0.01,0,11,3,0,1,4,2,0.0355,1.0,1.781818181818182,0.2727272727272727,0.0909090909090909,0.3427272727272727,1.844,0.6667,1,1,0.9417,0.3784,0
SHP-02168,2023-11-09,inbound,PrimeHaul,"Seattle, WA","Charlotte, NC",WA-NC,Automotive,375.4,60,3,4,1.0,1,10.55,10.84,0.29,0,11,3,0,1,4,2,0.0281,1.3333,0.95625,0.25,0.0,0.0806249999999999,0.7,0.625,0,1,0.8382,0.0404,0
SHP-00245,2023-11-09,outbound,DirectMove,"Phoenix, AZ","Portland, OR",AZ-OR,Food & Beverage,30.7,82,3,3,0.3,1,7.14,7.87,0.73,0,11,3,0,1,4,0,0.2326,1.0,2.430769230769231,0.1538461538461538,0.0,0.8530769230769231,1.327,0.8,1,1,0.9554,0.8509,0
SHP-00543,2023-11-10,inbound,FastFreight,"Seattle, WA","Minneapolis, MN",WA-MN,Apparel,319.0,33,7,9,2.1,1,7.89,7.73,-0.16,0,11,4,0,1,4,2,0.0247,1.2857,0.02,0.5333333333333333,0.0,-0.1573333333333333,1.73,0.8,1,1,0.8676,-0.1684,0
SHP-00783,2023-11-10,outbound,FastFreight,"Memphis, TN","Nashville, TN",TN-TN,Consumer Goods,26.6,15,5,6,0.9,1,4.12,4.2,0.08,0,11,4,0,1,4,0,0.1549,1.2,0.02,0.5333333333333333,0.0,-0.1573333333333333,0.329,0.7143,1,1,0.7964,-0.0998,0
SHP-00557,2023-11-11,inbound,NorthStar,"Chicago, IL","Baltimore, MD",IL-MD,Industrial Parts,92.9,156,2,6,3.9,1,11.94,12.68,0.74,0,11,5,1,1,4,1,0.1285,3.0,1.8157894736842104,0.1578947368421053,0.0526315789473684,0.531578947368421,2.02,1.0,2,1,0.9896,0.8158,0
SHP-02129,2023-11-11,outbound,SwiftLog,"Memphis, TN","Kansas City, MO",TN-MO,Pharmaceuticals,33.0,110,3,5,1.5,1,9.54,9.54,0.0,0,11,5,1,1,4,0,0.2891,1.6667,0.964,0.3199999999999999,0.0,0.2452,1.511,0.7778,1,1,0.8657,0.391,0
SHP-02659,2023-11-12,outbound,RelayEx,"Phoenix, AZ","Kansas City, MO",AZ-MO,Office Supplies,54.5,30,2,2,0.1,1,4.95,4.99,0.04,0,11,6,1,1,4,0,0.0908,1.0,0.6900000000000001,0.25,0.0,0.1589999999999999,0.278,0.6667,1,1,0.8378,0.1685,0
SHP-02413,2023-11-12,inbound,SwiftLog,"Memphis, TN","Kansas City, MO",TN-MO,Apparel,70.4,123,7,10,3.0,1,8.98,9.15,0.17,0,11,6,1,1,4,1,0.1276,1.4286,1.0708333333333333,0.2916666666666666,0.0,0.2295833333333333,2.15,1.0,2,1,0.9844,0.3149,0
SHP-01803,2023-11-12,outbound,DirectMove,"Houston, TX","Baltimore, MD",TX-MD,Automotive,50.7,80,5,9,3.9,1,7.92,8.76,0.84,0,11,6,1,1,4,0,0.1562,1.8,2.3461538461538463,0.1538461538461538,0.0,0.8684615384615385,1.5315,0.79285,1,1,0.9204,0.8987,0
SHP-02547,2023-11-12,inbound,PrimeHaul,"Denver, CO","San Antonio, TX",CO-TX,Apparel,90.1,27,5,5,0.0,0,5.22,5.38,0.16,0,11,6,1,1,4,1,0.0579,1.0,0.9588235294117649,0.2352941176470588,0.0,0.0929411764705882,1.114,0.7143,1,1,0.7353,0.0392,0
SHP-01127,2023-11-13,outbound,CargoLink,"Chicago, IL","Portland, OR",IL-OR,Office Supplies,30.2,156,5,8,3.3,1,11.35,11.1,-0.25,0,11,0,0,1,4,0,0.3758,1.6,1.6583333333333334,0.25,0.0833333333333333,0.315,1.923,0.8462,2,1,0.9142,0.5307,0
SHP-01026,2023-11-13,outbound,PrimeHaul,"Detroit, MI","Nashville, TN",MI-TN,Industrial Parts,93.4,35,2,3,0.9,1,5.84,5.78,-0.06,0,11,0,0,1,4,1,0.0625,1.5,0.9055555555555556,0.2777777777777778,0.0,0.0966666666666666,0.967,0.7778,1,1,0.887,0.0427,0
SHP-01630,2023-11-13,outbound,RelayEx,"Chicago, IL","Nashville, TN",IL-TN,Food & Beverage,234.0,176,7,8,1.3,1,14.22,14.27,0.05,0,11,0,0,1,4,2,0.0608,1.1429,0.6619047619047619,0.2380952380952381,0.0,0.1533333333333333,0.933,0.8889,2,1,0.8892,0.3202,0
SHP-01828,2023-11-13,outbound,NorthStar,"Atlanta, GA","Louisville, KY",GA-KY,Office Supplies,495.7,49,2,6,3.9,1,10.45,11.41,0.96,0,11,0,0,1,4,2,0.0211,3.0,2.0529411764705885,0.1176470588235294,0.0588235294117647,0.5152941176470588,1.665,0.75,1,1,0.9576,0.7767,0
SHP-00635,2023-11-13,outbound,FastFreight,"Los Angeles, CA","Charlotte, NC",CA-NC,Apparel,130.3,14,2,4,2.1,1,5.23,4.96,-0.27,0,11,0,0,1,4,2,0.0401,2.0,0.3642857142857143,0.3571428571428571,0.0,-0.1692857142857143,0.427,0.4667,0,1,0.7424,-0.1139,0
SHP-00933,2023-11-13,inbound,SwiftLog,"Los Angeles, CA","Indianapolis, IN",CA-IN,Pharmaceuticals,131.4,17,5,6,1.2,1,5.5,5.9,0.4,0,11,0,0,1,4,2,0.0419,1.2,1.148,0.28,0.0,0.2271999999999999,1.217,0.9167,2,1,0.9702,0.2276,0
SHP-00315,2023-11-13,inbound,DirectMove,"Detroit, MI","Louisville, KY",MI-KY,Electronics,322.7,32,5,4,-0.6,0,7.8,8.83,1.03,0,11,0,0,1,4,2,0.0242,0.8,2.457142857142857,0.1428571428571429,0.0,0.8664285714285714,0.62,0.6,0,1,0.8738,0.9486,0
SHP-01526,2023-11-14,outbound,DirectMove,"Detroit, MI","Salt Lake City, UT",MI-UT,Industrial Parts,147.9,132,3,4,1.0,1,12.03,13.31,1.28,0,11,1,0,1,4,2,0.0813,1.3333,2.214285714285714,0.2142857142857143,0.0,0.8342857142857143,0.291,0.5455,0,1,0.908,1.3315,0
SHP-01414,2023-11-14,outbound,SwiftLog,"Seattle, WA","Tampa, FL",WA-FL,Industrial Parts,171.3,47,5,9,3.7,1,7.24,7.62,0.38,0,11,1,0,1,4,2,0.0423,1.8,1.15,0.2692307692307693,0.0,0.2338461538461538,1.289,0.5789,0,1,0.892,0.252,0
SHP-02931,2023-11-14,inbound,NorthStar,"Detroit, MI","Kansas City, MO",MI-MO,Electronics,57.6,51,5,7,1.7,1,5.63,5.44,-0.19,0,11,1,0,1,4,0,0.0977,1.4,2.155555555555556,0.1111111111111111,0.0555555555555555,0.54,1.692,0.9231,2,1,0.9795,0.3183,0
SHP-01506,2023-11-14,outbound,SwiftLog,"Detroit, MI","San Antonio, TX",MI-TX,Pharmaceuticals,167.1,17,7,8,0.7,1,5.44,5.47,0.03,0,11,1,0,1,4,2,0.0326,1.1429,1.15,0.2692307692307693,0.0,0.2338461538461538,0.333,0.5,0,1,0.8649,0.2396,0
SHP-01091,2023-11-14,outbound,CargoLink,"Memphis, TN","Nashville, TN",TN-TN,Office Supplies,71.9,31,2,2,0.3,1,5.15,5.37,0.22,0,11,1,0,1,4,1,0.0716,1.0,1.784615384615385,0.2307692307692307,0.0769230769230769,0.2715384615384615,0.329,0.7143,1,1,0.9277,0.2827,0
SHP-00724,2023-11-14,outbound,CargoLink,"Seattle, WA","Portland, OR",WA-OR,Pharmaceuticals,166.7,51,2,6,3.8,1,6.97,7.38,0.41,0,11,1,0,1,4,2,0.0418,3.0,1.784615384615385,0.2307692307692307,0.0769230769230769,0.2715384615384615,0.885,0.6923,1,1,0.9306,0.3281,0
SHP-01926,2023-11-14,outbound,RelayEx,"Miami, FL","Portland, OR",FL-OR,Food & Beverage,46.5,63,3,5,1.8,1,7.12,7.18,0.06,0,11,1,0,1,4,0,0.1531,1.6667,0.6909090909090909,0.2272727272727273,0.0,0.1486363636363636,0.42,0.6,0,1,0.8719,0.1937,0
SHP-01322,2023-11-14,outbound,CargoLink,"Chicago, IL","Portland, OR",IL-OR,Electronics,149.3,28,7,8,1.0,1,6.0,5.98,-0.02,0,11,1,0,1,4,2,0.0402,1.1429,1.784615384615385,0.2307692307692307,0.0769230769230769,0.2715384615384615,1.923,0.8462,2,1,0.9533,0.2692,0
SHP-01845,2023-11-15,inbound,FastFreight,"Atlanta, GA","Indianapolis, IN",GA-IN,Office Supplies,24.0,70,5,7,1.8,1,6.23,5.93,-0.3,0,11,2,0,1,4,0,0.2596,1.4,0.5714285714285714,0.2857142857142857,0.0,-0.1614285714285714,1.01,0.8,1,1,0.9024,-0.1374,0
SHP-01737,2023-11-15,inbound,FastFreight,"Houston, TX","Indianapolis, IN",TX-IN,Consumer Goods,44.4,73,14,14,0.4,1,6.31,6.28,-0.03,0,11,2,0,1,4,0,0.1421,1.0,0.5714285714285714,0.2857142857142857,0.0,-0.1614285714285714,1.4735,0.81745,2,1,0.9119,-0.1294,0
SHP-00737,2023-11-15,outbound,CargoLink,"Chicago, IL","Salt Lake City, UT",IL-UT,Pharmaceuticals,56.0,48,2,5,3.3,1,6.29,6.33,0.04,0,11,2,0,1,4,0,0.1123,2.5,1.62,0.1999999999999999,0.0666666666666666,0.2333333333333333,1.557,0.6429,0,1,0.8971,0.246,0
SHP-01850,2023-11-15,outbound,SwiftLog,"Denver, CO","Baltimore, MD",CO-MD,Industrial Parts,115.7,29,3,6,2.9,1,5.91,5.98,0.07,0,11,2,0,1,4,1,0.0511,2.0,1.2280000000000002,0.24,0.0,0.2376,1.433,0.9167,2,1,0.9702,0.2128,0
SHP-00671,2023-11-15,outbound,DirectMove,"Miami, FL","Kansas City, MO",FL-MO,Automotive,17.2,109,5,4,-1.2,0,8.11,9.28,1.17,0,11,2,0,1,4,0,0.4715,0.8,2.0923076923076924,0.2307692307692307,0.0,0.9084615384615384,-0.125,0.375,0,0,0.4443,0.9764,0
SHP-02394,2023-11-15,outbound,NorthStar,"Atlanta, GA","Kansas City, MO",GA-MO,Apparel,76.1,26,5,7,1.5,1,4.81,5.03,0.22,0,11,2,0,1,4,1,0.0632,1.4,1.961111111111111,0.1111111111111111,0.0555555555555555,0.4572222222222222,1.215,0.7692,1,1,0.8542,0.3151,0
SHP-01335,2023-11-15,outbound,RelayEx,"Miami, FL","Salt Lake City, UT",FL-UT,Pharmaceuticals,31.7,50,5,8,2.7,1,6.03,6.05,0.02,0,11,2,0,1,4,0,0.1902,1.6,0.7391304347826086,0.217391304347826,0.0,0.1447826086956521,1.255,0.8182,2,1,0.8934,0.1632,0
SHP-02344,2023-11-15,inbound,SwiftLog,"Denver, CO","Indianapolis, IN",CO-IN,Industrial Parts,161.1,106,3,5,2.4,1,9.43,9.43,0.0,0,11,2,0,1,4,2,0.0585,1.6667,1.2280000000000002,0.24,0.0,0.2376,2.317,1.0,2,1,0.9866,0.311,0
SHP-01727,2023-11-16,outbound,CargoLink,"Phoenix, AZ","Portland, OR",AZ-OR,Office Supplies,172.5,54,3,6,3.3,1,7.05,7.68,0.63,0,11,3,0,1,4,2,0.0409,2.0,1.725,0.1875,0.0625,0.22125,1.327,0.8,1,1,0.9372,0.3025,0
SHP-01224,2023-11-16,inbound,FastFreight,"Memphis, TN","Salt Lake City, UT",TN-UT,Consumer Goods,201.2,706,3,4,1.2,1,37.5,37.84,0.34,0,11,3,0,1,4,2,0.1864,1.3333,0.6375000000000001,0.25,0.0,-0.161875,1.964,0.7273,1,1,0.8553,0.3503,0
SHP-00729,2023-11-16,inbound,RelayEx,"Detroit, MI","Salt Lake City, UT",MI-UT,Office Supplies,168.7,10,5,5,-0.4,0,4.96,5.17,0.21,0,11,3,0,1,4,2,0.0294,1.0,0.7695652173913045,0.217391304347826,0.0,0.1239130434782608,2.1,0.7778,1,1,0.8507,0.1602,0
SHP-00300,2023-11-17,outbound,RelayEx,"Houston, TX","Baltimore, MD",TX-MD,Automotive,116.7,29,3,5,2.4,1,6.14,6.78,0.64,0,11,4,0,1,4,1,0.0526,1.6667,0.782608695652174,0.217391304347826,0.0,0.1308695652173913,1.5315,0.79285,1,1,0.8297,0.161,0
SHP-00210,2023-11-17,outbound,NorthStar,"Dallas, TX","Nashville, TN",TX-TN,Food & Beverage,267.3,13,3,5,2.2,1,6.59,7.25,0.66,0,11,4,0,1,4,2,0.0247,1.6667,2.33125,0.0625,0.0,0.468125,0.901,0.59165,0,1,0.9171,0.4118,0
SHP-00735,2023-11-17,inbound,CargoLink,"Atlanta, GA","Columbus, OH",GA-OH,Electronics,203.8,152,7,7,0.2,1,13.51,13.78,0.27,0,11,4,0,1,4,2,0.0663,1.0,1.8176470588235292,0.1764705882352941,0.0588235294117647,0.2452941176470588,0.97,0.7,1,1,0.929,0.6991,0
SHP-01565,2023-11-17,outbound,FastFreight,"Houston, TX","San Antonio, TX",TX-TX,Automotive,107.4,84,7,8,0.8,1,7.54,7.67,0.13,0,11,4,0,1,4,1,0.0702,1.1429,0.6705882352941177,0.2352941176470588,0.0,-0.1323529411764706,0.6625000000000001,0.7202,1,1,0.7703,-0.1104,0
SHP-02001,2023-11-17,outbound,DirectMove,"Miami, FL","Louisville, KY",FL-KY,Office Supplies,168.5,9,10,11,0.7,1,5.73,6.64,0.91,1,11,4,0,1,4,2,0.034,1.1,1.8571428571428568,0.2857142857142857,0.0,0.927142857142857,0.307,0.6429,0,1,0.9311,0.7227,0
SHP-01197,2023-11-17,inbound,NorthStar,"Phoenix, AZ","Indianapolis, IN",AZ-IN,Electronics,67.8,36,3,7,3.6,1,5.72,6.16,0.44,0,11,4,0,1,4,1,0.0844,2.3333,2.33125,0.0625,0.0,0.468125,2.16,0.9,2,1,0.9624,0.3203,0
SHP-00573,2023-11-17,inbound,PrimeHaul,"Detroit, MI","Columbus, OH",MI-OH,Pharmaceuticals,52.0,134,5,6,1.1,1,9.62,9.46,-0.16,0,11,4,0,1,4,0,0.185,1.2,1.0294117647058822,0.2352941176470588,0.0,0.0670588235294117,1.071,0.7143,1,1,0.8459,0.0084,0
SHP-02634,2023-11-18,outbound,NorthStar,"New York, NY","Tampa, FL",NY-FL,Office Supplies,42.7,75,3,9,5.7,1,7.53,8.29,0.76,0,11,5,1,1,4,0,0.1763,3.0,2.3944444444444444,0.0555555555555555,0.0,0.4772222222222222,2.192,0.9231,2,1,0.971,0.4832,0
SHP-00408,2023-11-18,outbound,NorthStar,"Houston, TX","Louisville, KY",TX-KY,Industrial Parts,57.0,53,10,12,1.6,1,6.52,6.71,0.19,0,11,5,1,1,4,0,0.1144,1.2,2.3944444444444444,0.0555555555555555,0.0,0.4772222222222222,0.6535,0.56665,0,1,0.8906,0.4078,0
SHP-02280,2023-11-19,inbound,SwiftLog,"Houston, TX","Louisville, KY",TX-KY,Consumer Goods,42.6,22,7,9,2.5,1,4.0,4.23,0.23,0,11,6,1,1,4,0,0.0939,1.2857,1.3521739130434782,0.2608695652173913,0.0,0.1939130434782608,0.79,0.6919500000000001,1,1,0.8346,0.2127,0
SHP-01836,2023-11-19,outbound,FastFreight,"Atlanta, GA","Charlotte, NC",GA-NC,Pharmaceuticals,93.5,395,2,3,0.6,1,24.95,23.24,-1.71,0,11,6,1,1,4,1,0.2668,1.5,0.7117647058823531,0.2352941176470588,0.0,-0.108235294117647,1.781,0.9375,2,1,0.9214,-0.3417,0
